crown_id,individual,site,year,easting,northing,hsi_path,lidar_path,rgb_path,individual_id,species,species_name,label_site,height,stemDiameter,canopyPosition,plantStatus,plot
ABBY_2018_NEON.PLA.D16.ABBY.02732_109,NEON.PLA.D16.ABBY.02732,ABBY,2018,548000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2018_NEON.PLA.D16.ABBY.02732_109.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2018_NEON.PLA.D16.ABBY.02732_109.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2018_NEON.PLA.D16.ABBY.02732_109.tif,NEON.PLA.D16.ABBY.02732,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,9.2,13.6,Full sun,Live,unknown
ABBY_2018_NEON.PLA.D16.ABBY.02954_105,NEON.PLA.D16.ABBY.02954,ABBY,2018,548000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2018_NEON.PLA.D16.ABBY.02954_105.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2018_NEON.PLA.D16.ABBY.02954_105.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2018_NEON.PLA.D16.ABBY.02954_105.tif,NEON.PLA.D16.ABBY.02954,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,9.9,18.2,Full sun,Live,unknown
ABBY_2018_NEON.PLA.D16.ABBY.03912_3426,NEON.PLA.D16.ABBY.03912,ABBY,2018,548000,5065000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2018_NEON.PLA.D16.ABBY.03912_3426.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2018_NEON.PLA.D16.ABBY.03912_3426.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2018_NEON.PLA.D16.ABBY.03912_3426.tif,NEON.PLA.D16.ABBY.03912,ALRU2,Alnus rubra Bong.,ABBY,10.5,13.3,Partially shaded,"Live, insect damaged",unknown
ABBY_2018_NEON.PLA.D16.ABBY.09947_3440,NEON.PLA.D16.ABBY.09947,ABBY,2018,548000,5065000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2018_NEON.PLA.D16.ABBY.09947_3440.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2018_NEON.PLA.D16.ABBY.09947_3440.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2018_NEON.PLA.D16.ABBY.09947_3440.tif,NEON.PLA.D16.ABBY.09947,ALRU2,Alnus rubra Bong.,ABBY,7.5,10.2,Partially shaded,"Live, insect damaged",unknown
ABBY_2019_NEON.PLA.D16.ABBY.00001_2139,NEON.PLA.D16.ABBY.00001,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00001_2139.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00001_2139.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00001_2139.tif,NEON.PLA.D16.ABBY.00001,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,8.6,10.5,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00005_2138,NEON.PLA.D16.ABBY.00005,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00005_2138.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00005_2138.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00005_2138.tif,NEON.PLA.D16.ABBY.00005,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,9.7,13.0,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00013_2147,NEON.PLA.D16.ABBY.00013,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00013_2147.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00013_2147.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00013_2147.tif,NEON.PLA.D16.ABBY.00013,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,52.7,98.1,Full sun,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00014_452,NEON.PLA.D16.ABBY.00014,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00014_452.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00014_452.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00014_452.tif,NEON.PLA.D16.ABBY.00014,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,10.9,15.6,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00018_454,NEON.PLA.D16.ABBY.00018,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00018_454.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00018_454.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00018_454.tif,NEON.PLA.D16.ABBY.00018,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,9.3,11.4,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00121_2126,NEON.PLA.D16.ABBY.00121,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00121_2126.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00121_2126.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00121_2126.tif,NEON.PLA.D16.ABBY.00121,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,7.8,10.4,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00126_2127,NEON.PLA.D16.ABBY.00126,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00126_2127.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00126_2127.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00126_2127.tif,NEON.PLA.D16.ABBY.00126,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,8.4,12.1,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00129_2128,NEON.PLA.D16.ABBY.00129,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00129_2128.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00129_2128.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00129_2128.tif,NEON.PLA.D16.ABBY.00129,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,3.2,34.7,Partially shaded,"Dead, broken bole",unknown
ABBY_2019_NEON.PLA.D16.ABBY.00130_2130,NEON.PLA.D16.ABBY.00130,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00130_2130.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00130_2130.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00130_2130.tif,NEON.PLA.D16.ABBY.00130,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,8.6,41.3,Partially shaded,"Dead, broken bole",unknown
ABBY_2019_NEON.PLA.D16.ABBY.00296_2669,NEON.PLA.D16.ABBY.00296,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00296_2669.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00296_2669.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00296_2669.tif,NEON.PLA.D16.ABBY.00296,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,13.5,19.8,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00342_438,NEON.PLA.D16.ABBY.00342,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00342_438.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00342_438.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00342_438.tif,NEON.PLA.D16.ABBY.00342,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,7.7,11.3,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00343_442,NEON.PLA.D16.ABBY.00343,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00343_442.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00343_442.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00343_442.tif,NEON.PLA.D16.ABBY.00343,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,10.6,12.6,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00346_444,NEON.PLA.D16.ABBY.00346,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00346_444.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00346_444.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00346_444.tif,NEON.PLA.D16.ABBY.00346,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,9.0,11.9,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00347_443,NEON.PLA.D16.ABBY.00347,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00347_443.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00347_443.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00347_443.tif,NEON.PLA.D16.ABBY.00347,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,9.8,14.8,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00348_437,NEON.PLA.D16.ABBY.00348,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00348_437.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00348_437.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00348_437.tif,NEON.PLA.D16.ABBY.00348,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,9.1,13.6,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00361_461,NEON.PLA.D16.ABBY.00361,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00361_461.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00361_461.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00361_461.tif,NEON.PLA.D16.ABBY.00361,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,10.8,16.1,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00363_462,NEON.PLA.D16.ABBY.00363,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00363_462.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00363_462.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00363_462.tif,NEON.PLA.D16.ABBY.00363,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,8.5,12.4,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00364_464,NEON.PLA.D16.ABBY.00364,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00364_464.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00364_464.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00364_464.tif,NEON.PLA.D16.ABBY.00364,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,9.0,12.8,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00365_463,NEON.PLA.D16.ABBY.00365,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00365_463.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00365_463.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00365_463.tif,NEON.PLA.D16.ABBY.00365,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,9.0,12.5,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00368_465,NEON.PLA.D16.ABBY.00368,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00368_465.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00368_465.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00368_465.tif,NEON.PLA.D16.ABBY.00368,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,8.1,11.3,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00370_466,NEON.PLA.D16.ABBY.00370,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00370_466.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00370_466.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00370_466.tif,NEON.PLA.D16.ABBY.00370,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,8.4,14.2,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00372_467,NEON.PLA.D16.ABBY.00372,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00372_467.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00372_467.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00372_467.tif,NEON.PLA.D16.ABBY.00372,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,7.2,11.0,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00373_468,NEON.PLA.D16.ABBY.00373,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00373_468.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00373_468.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00373_468.tif,NEON.PLA.D16.ABBY.00373,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,8.7,13.9,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00398_469,NEON.PLA.D16.ABBY.00398,ABBY,2019,552000,5068000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00398_469.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00398_469.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00398_469.tif,NEON.PLA.D16.ABBY.00398,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,8.6,12.8,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00401_2689,NEON.PLA.D16.ABBY.00401,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00401_2689.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00401_2689.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00401_2689.tif,NEON.PLA.D16.ABBY.00401,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,12.3,19.4,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00402_2687,NEON.PLA.D16.ABBY.00402,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00402_2687.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00402_2687.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00402_2687.tif,NEON.PLA.D16.ABBY.00402,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,12.4,15.3,Partially shaded,Live,unknown
ABBY_2019_NEON.PLA.D16.ABBY.00404_2683,NEON.PLA.D16.ABBY.00404,ABBY,2019,552000,5067000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/ABBY_2019_NEON.PLA.D16.ABBY.00404_2683.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/ABBY_2019_NEON.PLA.D16.ABBY.00404_2683.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/ABBY_2019_NEON.PLA.D16.ABBY.00404_2683.tif,NEON.PLA.D16.ABBY.00404,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,ABBY,10.7,11.4,Partially shaded,Live,unknown
